"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","cfcOnlyTag","individualID","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks","measuredBy","recordedBy","dataQF"
"00c8e2b1-be35-4d8d-a843-789108c3a8f7","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04562",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"5b4d9761-eebd-4e66-a605-85ff0c6020a9","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21",NA,"41",21.3,207.5,"N","NEON.PLA.D16.WREF.04539",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"9e6e29f0-15af-4f7b-9dfc-d4495831f001","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04578",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"edde4b75-0a80-489b-bc7d-57f144e9154d","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04571",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"e4893fc4-fc24-4726-81db-c134848c1bbc","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04563",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"42d54eb7-5fc4-44d0-a041-11e398ca7222","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21",NA,"41",17.1,257.6,"N","NEON.PLA.D16.WREF.04546",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"45efd8b8-e05a-4a1e-abc0-09be15b53119","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04572",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"34f7d3b1-60fb-489d-a4cf-be0428f18fd1","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04553",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"75567ece-8500-4b36-8614-15e69d5cae3b","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04862",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"b2c03453-c7ba-44a9-b51c-25dceaeddd57","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04879",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"84cb3850-1aca-4fcc-bf83-972e1f473ea8","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04858",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=",NA
"af4ae2a8-0230-4c4d-babe-dc2d97b62120","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04565",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"a34937dc-eb3d-4f91-a1a9-6edd3b7cced4","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04576",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"50c927f2-d138-4720-816f-e6dff2bda04b","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04976",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"07163d44-6b55-4a76-babb-b90de414b058","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04960",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"db978a54-1ed6-4ff7-b837-e739061ade65","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04950",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"86c4385f-ee24-4807-87a1-082d9423b8b1","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","4","41",8.2,189,"N","NEON.PLA.D16.WREF.05854",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"2b82eca6-f69e-4df0-b828-8c931894c389","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","4","41",6.1,264.4,"N","NEON.PLA.D16.WREF.04851",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"a26adc3f-0799-4c30-8310-6c2a69f10251","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04883",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"75067fa3-e81b-4ffd-a72a-227048f7478f","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21",NA,"39",5.1,120.4,"N","NEON.PLA.D16.WREF.04937",NA,NA,"NEON.DOC.000987vG","TABR2","Taxus brevifolia Nutt.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"e6ea5b46-d35e-44ae-8465-02a4884279e3","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04957",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"60d94bfa-dcc3-4e7a-8900-3929a9756b1b","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04865",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=",NA
"faa2d9ea-a14a-4d14-9920-befe6e8fd355","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04847",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=",NA
"3c547fbf-a8a3-4c4d-b7de-aa9972a76c5a","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41",NA,"61",10.3,259.4,"N","NEON.PLA.D16.WREF.04954",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"2186aa30-7aa6-464e-aa6c-e9d2d754918c","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04876",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"1009c900-c75b-43ca-aaea-859aeb0ac093","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4","61",4.7,186.5,"N","NEON.PLA.D16.WREF.04966",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"dfc1d0e0-b246-4148-9947-eb471638dd47","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04955",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"a061ae1f-e751-4e83-85dc-a949dd0ae780","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04880",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"8ce74ec9-d342-40a1-bb83-5074a4391f3b","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04970",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"e8061ca9-9f10-4457-955d-43233837b238","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04967",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"8e18bd20-8f48-4467-a041-7a2fb2859f9d","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04867",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=",NA
"1599a72b-aaec-4e9a-841b-148d9f8d527e","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04978",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"98e9cf29-17d7-40fd-b5c2-f961ed2d06db","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21",NA,"23",7,299.9,"N","NEON.PLA.D16.WREF.04941",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"6baa11cf-8948-4d23-a151-0033d0fb2a79","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04591",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"1c2079b2-bde8-4b18-a30f-f49e14da90a9","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04569",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"f8c37896-dd5b-47c1-a06e-5367bfc0d037","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04580",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"e6366fa5-6e2b-46ab-9196-b86bf68a4dd6","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04590",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"0ef30edc-3fbe-43a7-bddf-445e6aba386d","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04594",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"4db5ce6c-5b6e-413c-ae39-de4c5a9b2b10","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04561",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"9b5c0429-ccd6-4c72-9f27-9f34699a47fd","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04599",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"f1bf64bc-588e-4990-bc90-8d00747e86a2","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04574",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"2107b139-c13a-41ef-b1e7-c7e9c76ec6b9","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04579",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"de638199-1ac3-40c6-8be7-4c9c615404c0","WREF_082.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_082","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04595",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"cff07287-241e-4f39-8e53-4bb9eaade020","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04855",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=",NA
"e385f217-db46-4ba4-b5e9-bfaf870245d0","WREF_089.basePlot.vst","2017-10-17","vst_WREF_2017","D16","WREF","WREF_089","41","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04981",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=",NA
"6037abdb-61cb-4884-824c-c942f5b548c3","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04834",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"114650a1-30bb-42be-a29c-cb731fb6988f","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04823",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"f407e6ab-c8f8-4028-af15-2a957b68eff5","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","23",NA,"23",3.8,34.6,"N","NEON.PLA.D16.WREF.04910",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=",NA
"9ffded9c-b1e6-4321-a7b6-83db42d67d06","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","23","2",NA,NA,NA,"N","NEON.PLA.D16.WREF.04928",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=",NA
"4fa16bc7-7d89-4374-82d2-f9f77ed36bd7","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","21",NA,"21",8.2,46.9,"N","NEON.PLA.D16.WREF.04801",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=",NA
"495b2bb7-0991-48dd-81e9-73648eaaecaa","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","23","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04916",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=",NA
"429808fb-fc07-4761-ae54-fe5b0d210221","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","23","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.04922",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=",NA
"5829d357-bd51-47b8-ac4b-ba3d88aa7f43","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.04831",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
